"","point_estimate_rub","LB_rub","UB_rub","UB","LB","point_estimate"
"6412",2.07289799105843,1.14671125899661,2.99908472312024,2.58008021030008,1.63400214092343,2.02033722312684
"6413",2.42031255778717,1.48496386350939,3.35566125206495,2.97570102451382,1.89847456418285,2.42450300140796
"6414",1.36804382066887,-0.0472811187463495,2.78336876008409,2.22932257447261,0.983049453090382,1.6918077417868
"6415",2.34444340795804,0.800707107138144,3.88817970877794,4.21522628197538,1.8080437609686,2.95310732474774
"6416",1.6547430261569,0.203889740907828,3.10559631140598,2.4425029507182,0.941161953854383,1.72949090033199
"6417",1.89382571649827,0.809094396327711,2.97855703666883,2.65911196040325,1.69141494325439,2.16833466547598
"6418",1.78196958605039,0.400892313983648,3.16304685811714,2.46170917166092,0.944582177124569,1.76409087904573
"6419",1.67207352842557,0.478397298367727,2.86574975848342,2.45073404317593,1.38977827881212,1.90342483283432
"6420",2.0587160740154,0.735154231705682,3.38227791632512,2.81201611238847,1.48283995428657,2.16379298355842
"6421",1.03530245587517,0.0303113201540148,2.04029359159632,1.86406461636026,0.921099861175941,1.44329752921666
"6422",1.5589362169414,0.492048628186033,2.62582380569676,2.15318776957491,1.12652467030897,1.67802456177385
"6423",1.84003918106604,0.743128268596637,2.93695009353544,2.66872255382736,1.82272744082311,2.27764651378831
"6424",1.61220413190387,0.761238944801996,2.46316931900575,2.27964174680543,1.28626164140983,1.76236675271629
"6425",2.62066803952187,1.14874239206196,4.09259368698178,3.47086889317565,1.67094177582661,2.54509133991702
"6426",1.24516188095469,-0.0938676406577101,2.58419140256709,2.10854523262895,1.0130855622064,1.52106601459979
"6427",2.57961453816795,0.701746064977018,4.45748301135889,3.78076780195265,1.96135280514053,2.85596726447758
"6428",0.831105705365278,-0.884898674177558,2.54711008490811,2.11197001895641,0.486874079185129,1.26861860620035
"6429",2.0582452424406,0.0932932558368209,4.02319722904437,2.60101099401137,1.25856291592657,1.97982203718302
"6430",2.17899464822776,1.35861437527483,2.99937492118069,2.66009688702614,1.72896131277527,2.1746523153982
"6431",1.70795015434678,0.708319811715654,2.7075804969779,2.51270099304376,1.35983320840771,1.88224253131395
"6432",1.41678109599558,0.0902062159889054,2.74335597600225,2.36552501987949,1.21753765649671,1.83975819694663
"6433",1.78221732922382,1.04951513320311,2.51491952524452,2.56980052881795,1.44251991883358,1.91969911728064
"6434",1.86654834462547,0.834025271020109,2.89907141823084,2.6170292366687,1.50094567272655,2.03904756560816
"6435",1.29289897746806,0.0607189031041306,2.525079051832,2.66160322340892,1.08780919738814,1.94112877404534
